animal-comments,animal-id,animal-nickname,animal-ring-id,animal-sex,animal-taxon,animal-life-stage,animal-mass,attachment-type,deploy-off-timestamp,deploy-on-latitude,deploy-on-longitude,deploy-on-timestamp,deployment-comments,deployment-end-type,deployment-id,location-accuracy-comments,manipulation-type,study-site,tag-readout-method,sensor-type,tag-id,tag-manufacturer-name,tag-mass,tag-serial-no
,5413762,,LB-WLCY,u,Haematopus ostralegus,adult,593,harness,2010-07-30T00:00:00Z,53.44821184,5.82405659,2010-06-15T21:50:00Z,Ameland | life_stage: adult | wing_length: 269 | tarsus_length: 96 | bill_length: 79.0 | billtip_height: 4.2 | billtip_width: 1.4 | billtip_shape: PH | Found dead.,dead,25,provided by the GPS unit,none,O_AMELAND,other wireless,GPS,281,UvA-BiTS,15.00,281
,5413750,,LB-WKCZ,u,Haematopus ostralegus,adult,573,harness,,53.44784544,5.82351103,2010-06-01T11:05:00Z,Ameland | life_stage: adult | wing_length: 264 | tarsus_length: 99 | bill_length: 82.3 | billtip_height: 3.1 | billtip_width: 1.2 | billtip_shape: P,,52,provided by the GPS unit,none,O_AMELAND,other wireless,GPS,258,UvA-BiTS,15.00,258
,5427260,,RB-RZWK,u,Haematopus ostralegus,adult,497,harness,,53.44731584,5.82337019,2010-05-31T17:10:00Z,Ameland | life_stage: adult | wing_length: 254 | tarsus_length: 84.8 | bill_length: 74.3 | billtip_height: 4 | billtip_width: 1.6 | billtip_shape: P,,106,provided by the GPS unit,none,O_AMELAND,other wireless,GPS,280,UvA-BiTS,15.00,280
,5427271,,RB-LCRC,u,Haematopus ostralegus,adult,528,harness,,53.44735483,5.82252775,2010-06-02T12:00:00Z,Ameland | life_stage: adult | wing_length: 249 | tarsus_length: 96 | bill_length: 70.5 | billtip_height: 4.7 | billtip_width: 1.6 | billtip_shape: PB,,152,provided by the GPS unit,none,O_AMELAND,other wireless,GPS,357,UvA-BiTS,14.90,357
,5421571,,RB-BBOB,u,Haematopus ostralegus,adult,566,harness,2013-06-10T06:00:00Z,53.44763819,5.82367448,2010-05-31T17:50:00Z,Ameland | life_stage: adult | wing_length: 266 | tarsus_length: 103 | bill_length: 74.1 | billtip_height: 4.7 | billtip_width: 1.5 | billtip_shape: PB,,156,provided by the GPS unit,none,O_AMELAND,other wireless,GPS,361,UvA-BiTS,14.90,361
,5427266,,RB-RZWT,u,Haematopus ostralegus,adult,482,harness,,53.44731584,5.82337019,2010-06-01T12:17:00Z,Ameland | life_stage: adult | wing_length: 257 | tarsus_length: 93 | bill_length: 75.6 | billtip_height: 3.2 | billtip_width: 1.8 | billtip_shape: P,,157,provided by the GPS unit,none,O_AMELAND,other wireless,GPS,364,UvA-BiTS,14.90,364
,5427270,,RB-LCRB,u,Haematopus ostralegus,adult,566,harness,2011-11-01T12:00:00Z,53.44744978,5.82111396,2010-06-02T12:00:00Z,Ameland | life_stage: adult | wing_length: 261 | tarsus_length: 101 | bill_length: 81.8 | billtip_height: 3.6 | billtip_width: 1.2 | billtip_shape: PB,,159,provided by the GPS unit,none,O_AMELAND,other wireless,GPS,366,UvA-BiTS,14.90,366
,5413729,,LB-WJCP,u,Haematopus ostralegus,adult,498,harness,,53.44784544,5.82351103,2010-05-31T17:40:00Z,Ameland | life_stage: adult | wing_length: 263 | tarsus_length: 102 | bill_length: 72.6 | billtip_height: 4.9 | billtip_width: 1.3 | billtip_shape: B,,160,provided by the GPS unit,none,O_AMELAND,other wireless,GPS,367,UvA-BiTS,14.90,367
,5427267,,RB-RZWY,u,Haematopus ostralegus,adult,546,harness,,53.44763819,5.82367448,2010-06-01T12:28:00Z,Ameland | life_stage: adult | wing_length: 273 | tarsus_length: 100 | bill_length: 83.7 | billtip_height: 3.5 | billtip_width: 1.3 | billtip_shape: P,,161,provided by the GPS unit,none,O_AMELAND,other wireless,GPS,369,UvA-BiTS,15.00,369
,5331610,,RB-BBOK,u,Haematopus ostralegus,adult,548,harness,,53.44622532,5.82180894,2010-05-31T17:10:00Z,Ameland | life_stage: adult | wing_length: 265 | tarsus_length: 96 | bill_length: 68.6 | billtip_height: 4.9 | billtip_width: 1.5 | billtip_shape: PB,,163,provided by the GPS unit,none,O_AMELAND,other wireless,GPS,371,UvA-BiTS,14.90,371
,5427261,,RB-RZWL,u,Haematopus ostralegus,adult,555,harness,,53.44631120,5.82290847,2010-05-31T17:30:00Z,Ameland | life_stage: adult | wing_length: 264 | tarsus_length: 103 | bill_length: 72.0 | billtip_height: 4.2 | billtip_width: 1.3 | billtip_shape: PB,,164,provided by the GPS unit,none,O_AMELAND,other wireless,GPS,372,UvA-BiTS,14.50,372
,5427285,,RB-LCRT,u,Haematopus ostralegus,adult,549,harness,,53.44903849,5.83866467,2010-06-15T20:30:00Z,Ameland | life_stage: adult | wing_length: 263 | tarsus_length: 102 | bill_length: 72.6 | billtip_height: 4.9 | billtip_width: 1.3 | billtip_shape: B,,168,provided by the GPS unit,none,O_AMELAND,other wireless,GPS,379,UvA-BiTS,14.80,379
,5427278,,RB-LCRP,u,Haematopus ostralegus,adult,541,harness,,53.44735483,5.82252775,2010-06-10T21:20:00Z,Ameland | life_stage: adult | wing_length: 260 | tarsus_length: 105 | bill_length: 77.6 | billtip_height: 5.0 | billtip_width: 1.3 | billtip_shape: B,,169,provided by the GPS unit,none,O_AMELAND,other wireless,GPS,381,UvA-BiTS,14.90,381
,5427280,,RB-LCRS,u,Haematopus ostralegus,adult,519,harness,,53.44903849,5.83866467,2010-06-10T21:45:00Z,Ameland | life_stage: adult | wing_length: 259 | tarsus_length: 96 | bill_length: 77.0 | billtip_height: 4.1 | billtip_width: 1.5 | billtip_shape: P,,182,provided by the GPS unit,none,O_AMELAND,other wireless,GPS,396,UvA-BiTS,14.90,396
,5427279,,RB-LCRQ,u,Haematopus ostralegus,adult,595,harness,,53.44587503,5.82177529,2010-06-10T21:35:00Z,Ameland | life_stage: adult | wing_length: 264 | tarsus_length: 99 | bill_length: 80.3 | billtip_height: 4.5 | billtip_width: 1.6 | billtip_shape: PB,,183,provided by the GPS unit,none,O_AMELAND,other wireless,GPS,398,UvA-BiTS,14.80,398
