key_name,station_name,species_latin_name,english_name,individual_id,ring_number,colour_ring,individual_remarks,mass,sex,track_session_id,device_info_serial,tracker_id,track_session_start_date,track_session_end_date,track_session_start_latitude,track_session_start_longitude,track_session_remarks
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1100,5426549,ZAAZ,Renske,845,F,15024,6194,11228,2015-05-26T13:00:00Z,2022-05-27T20:23:00Z,51.233008,2.9310330000000002,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1364,H900906,ZWAP,Koen,1057,M,15268,6236,11439,2016-05-25T12:00:00Z,2024-06-24T10:03:00Z,51.23292344,2.93118801,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,813,H900926,ZTAW,Hilde,778,F,14747,6005,757,2014-05-23T00:00:00Z,2022-08-01T00:00:00Z,51.233056,2.930977,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1626,H901497,ZKAN,Tatiana,931,F,15529,6270,11457,2017-05-24T12:00:00Z,2025-08-23T15:18:00Z,51.34500982,3.17320507,ZEEB_BUS
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1324,H901555,ZWAM,Mia,901,F,15261,6231,11347,2016-05-23T12:00:00Z,2024-06-24T09:54:00Z,51.23292344,2.93118801,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1633,H901822,CSOF,Niels,1159,M,15530,6251,11448,2017-05-31T12:00:00Z,2025-08-23T15:19:00Z,51.34677899,3.17286175,ZEEB_BUS
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1134,H903128,ZCAG,Dre,1068,M,15066,6178,990,2015-05-21T00:00:00Z,2022-06-09T14:09:00Z,51.233008,2.9310330000000002,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1135,H903129,ZAAL,Eva,770,F,15067,6196,11229,2015-05-21T15:00:00Z,2022-06-09T14:10:00Z,51.233008,2.9310330000000002,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1102,H903130,ZBAC,Louise,848,F,15026,6188,11198,2015-05-26T12:00:00Z,2022-05-27T20:26:00Z,51.233008,2.9310330000000002,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1101,H903131,ZCAD,Lilian,826,F,15025,6186,11196,2015-05-26T11:00:00Z,2022-05-27T20:25:00Z,51.233008,2.9310330000000002,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1103,H903132,RZAG,Hein,987,M,15027,6191,11226,2015-05-26T13:00:00Z,2022-05-27T20:26:00Z,51.233008,2.9310330000000002,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1136,H903133,ZBAA,Joanna,854,F,15068,6183,11193,2015-06-02T14:00:00Z,2022-06-09T14:10:00Z,51.233008,2.9310330000000002,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1162,H903134,ZAAB,Suk-hyo,1034,M,15095,6193,11227,2015-06-09T14:00:00Z,2022-09-01T14:10:00Z,51.23314051,2.93111149,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1163,H903149,ZCAU,Ceryl,1077,M,15096,6189,11199,2015-06-09T13:00:00Z,2022-09-01T14:12:00Z,51.23314051,2.93111149,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,687,H903169,YGAA,Luc,1072,M,523,799,651,2013-05-27T00:00:00Z,9999-12-31T00:00:00Z,51.233056,2.930977,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,688,H903182,YKAT,Anne,859,F,521,786,849,2013-05-24T00:00:00Z,9999-12-31T00:00:00Z,51.233056,2.930977,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,689,H903183,YLAH,Wilma,859,F,522,783,861,2013-05-27T00:00:00Z,9999-12-31T00:00:00Z,51.233056,2.930977,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,690,H903184,YGAP,Nicky,806,F,519,804,862,2013-05-27T00:00:00Z,2016-06-04T00:00:00Z,51.233056,2.930977,OOST_MIJN | Assumed dead.
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,691,H903185,YLAT,Jurgen,1036,M,520,801,772,2013-05-17T00:00:00Z,9999-12-31T00:00:00Z,51.233056,2.930977,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,820,H903186,YWAL,Walter,1021,M,14754,6037,839,2014-06-05T00:00:00Z,2014-06-15T00:00:00Z,51.233056,2.930977,OOST_MIJN | Dead.
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1323,H903293,ZYAN,Fien,904,F,15266,6209,11472,2016-05-23T12:00:00Z,2024-06-24T10:02:00Z,51.23292344,2.93118801,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1329,H903294,ZZAA,Geert,1081,M,15263,6119,11395,2016-05-31T12:00:00Z,2024-06-24T09:56:00Z,51.23292344,2.93118801,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1330,H903295,ZZAX,Joost,1009,M,15262,6234,11375,2016-05-31T12:00:00Z,2024-06-24T09:55:00Z,51.23292344,2.93118801,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1334,H903296,ZXAT,Francis,1094,M,15267,6215,11473,2016-06-02T12:00:00Z,2024-06-24T10:02:00Z,51.23292344,2.93118801,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1333,H903297,ZZAG,Mirte,899,F,15265,6147,11398,2016-06-02T12:00:00Z,2024-06-24T10:01:00Z,51.23292344,2.93118801,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,811,H903604,ZVAU,Magda,852,F,14745,6043,840,2014-05-23T00:00:00Z,2017-06-09T00:00:00Z,51.233056,2.930977,OOST_MIJN | Tracker defect. Gull captured and tracker removed.
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,823,H903607,ZVAW,Stefanie,846,F,14757,6036,838,2014-06-13T00:00:00Z,2022-08-01T00:00:00Z,51.233056,2.930977,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,819,H903609,YLAY,Klaas,1098,M,14753,6070,994,2014-06-05T00:00:00Z,2022-08-01T00:00:00Z,51.233056,2.930977,OOST_KAAI
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,822,H903611,ZVAG,Stephanie,859,F,14756,6036,838,2014-05-26T00:00:00Z,2014-06-11T00:00:00Z,51.233056,2.930977,OOST_MIJN | Dead.
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,814,H903612,ZVAX,Karen,856,F,14748,6003,756,2014-05-27T00:00:00Z,2022-08-01T00:00:00Z,51.233056,2.930977,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,816,H903613,ZVAT,Leslie,821,F,14750,6013,735,2014-05-30T00:00:00Z,2022-08-01T00:00:00Z,51.233056,2.930977,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,812,H903614,ZTAK,Catia,811,F,14746,6008,779,2014-05-23T00:00:00Z,2022-08-01T00:00:00Z,51.233056,2.930977,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,824,H903621,ZVAR,Roland,1034,M,14758,6002,755,2014-05-30T00:00:00Z,2014-06-11T00:00:00Z,51.233056,2.930977,OOST_MIJN | Dead.
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,815,H903622,ZUAF,Tjess,1085,M,14749,6069,993,2014-05-30T00:00:00Z,2022-08-01T00:00:00Z,51.233056,2.930977,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,818,H903635,YWAZ,Robin,960,M,14752,1601,787,2014-06-05T00:00:00Z,2022-08-01T00:00:00Z,51.233056,2.930977,OOST_KAAI
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,821,H903639,YKAW,Wendy,0,F,14755,6037,839,2014-06-25T00:00:00Z,2022-08-01T00:00:00Z,51.339311,3.17913,ZEEB_KLVL
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,817,H903644,YJAR,Jan,1014,M,14751,6001,778,2014-06-05T00:00:00Z,2022-08-01T00:00:00Z,51.233056,2.930977,OOST_KAAI
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,825,H903646,YJAZ,Rolanda,786,F,14759,6002,755,2014-06-13T00:00:00Z,2022-08-01T00:00:00Z,51.233056,2.930977,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1762,H905081,FGOL,Stijn,1205,M,15678,6248,11444,2018-06-06T12:00:00Z,2025-06-12T09:12:00Z,51.23307723,2.93111801,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1763,H905082,FZOZ,Lein,896,F,15679,6246,11442,2018-06-06T12:00:00Z,2025-06-12T09:14:00Z,51.23307723,2.93111801,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1764,H905083,FROH,Elisa,813,F,15680,6249,11445,2018-06-06T12:00:00Z,2025-06-12T09:15:00Z,51.23307723,2.93111801,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1765,H905084,FWOH,Veerle,851,F,15681,6247,11443,2018-06-06T12:00:00Z,2025-06-12T09:16:00Z,51.23307723,2.93111801,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1322,H905201,ZWAG,Tessa,889,F,15260,6187,11197,2016-05-23T12:00:00Z,2024-06-24T09:50:00Z,51.23292344,2.93118801,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1325,H905203,ZWAA,Maurice,1070,M,15270,6240,11400,2016-05-23T12:00:00Z,2024-06-24T10:04:00Z,51.23292344,2.93118801,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1332,H905205,ZZAM,Rudy,1111,M,15264,6144,11397,2016-06-02T12:00:00Z,2024-06-24T09:58:00Z,51.23292344,2.93118801,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1327,H905324,ZZAB,Veronic,830,F,15269,6239,11440,2016-05-25T12:00:00Z,2024-06-24T10:04:00Z,51.23292344,2.93118801,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1627,H907925,ZJAM,Sander,1084,M,15525,6262,11452,2017-05-24T12:00:00Z,2025-08-23T15:04:00Z,51.34519746,3.1731407,ZEEB_BUS
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1628,H907926,ZHAC,Brigitte,906,F,15527,6268,11455,2017-05-24T12:00:00Z,2025-08-23T15:09:00Z,51.34511704,3.17337673,ZEEB_BORD
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1629,H907927,ZJAJ,Wim,1039,M,15531,6272,11459,2017-05-24T12:00:00Z,2025-08-23T15:21:00Z,51.34533149,3.17320507,ZEEB_BORD
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1630,H907928,ZHAZ,Tine,881,F,15528,6257,11450,2017-05-29T12:00:00Z,2025-08-23T15:14:00Z,51.34484898,3.17337673,ZEEB_KLVL
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1631,H907929,ZKAH,Rik,1247,M,15532,6264,11453,2017-05-29T12:00:00Z,2025-08-23T15:22:00Z,51.34718107,3.17256134,ZEEB_KLVL
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1632,H907931,ZHAP,Silke,895,F,15526,6254,11447,2017-05-29T12:00:00Z,2025-08-23T15:08:00Z,51.34506243,3.17324638,ZEEB_BUS
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1634,H907932,CMOK,Claude,1021,M,15534,6267,11454,2017-05-31T12:00:00Z,2025-08-23T15:43:00Z,51.34710065,3.17286175,ZEEB_KLVL
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1635,H907933,ZHAH,Bram,1170,M,15533,6271,11458,2017-05-31T12:00:00Z,2025-08-23T15:23:00Z,51.34707385,3.172733,ZEEB_KLVL
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1636,H907934,CNOU,Joryck,963,M,15535,6256,11449,2017-06-14T12:00:00Z,2025-08-23T15:44:00Z,51.23270846,2.92259421,OOST_KAAI
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1980,H908153,FLOG,Nathalie,867,F,15925,6327,11487,2019-06-07T12:00:00Z,2025-04-14T12:14:00Z,51.232777,2.930859,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1981,H908154,FDOK,Sheryl,798,F,15927,6323,11485,2019-06-07T12:00:00Z,2025-04-14T12:16:00Z,51.232777,2.930859,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1982,H908155,FAOS,Bo,1072,M,15926,6325,11486,2019-06-10T12:00:00Z,2025-04-14T12:15:00Z,51.232777,2.930859,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1983,H908156,FHOS,Maarten,989,M,15928,6322,11484,2019-06-10T12:00:00Z,2025-04-14T12:16:00Z,51.232777,2.930859,OOST_MIJN
HG_OOSTENDE,Oostende,Larus argentatus,Herring Gull,1984,H908157,GAOV,Tony,1060,M,15924,6321,11483,2019-06-14T12:00:00Z,2025-04-14T12:13:00Z,51.232777,2.930859,OOST_MIJN
H_GRONINGEN,,Circus aeruginosus,Western Marsh Harrier,836,5325667,NA,Roelof,504,M,14770,6064,844,2014-07-04T15:00:00Z,2021-08-27T16:21:00Z,53.26933247,6.98776603,wing_length: 418 | tarsus_length: 69 | moult_score: 0000000000
H_GRONINGEN,,Circus aeruginosus,Western Marsh Harrier,1321,5327085,NA,Job,513,M,15254,6065,879,2016-06-18T07:46:00Z,2024-06-20T16:13:00Z,53.231376,7.131125,wing_length: 383 | tarsus_length: 70 | moult_score: 0000000000
H_GRONINGEN,,Circus aeruginosus,Western Marsh Harrier,158,5336455,NA,Kjell,540,M,1469,634,585,2014-06-04T21:50:00Z,9999-12-31T00:00:00Z,53.295407,6.991777,wing_length: 406 | tarsus_length: 74 | moult_score: 5200000000
H_GRONINGEN,,Circus aeruginosus,Western Marsh Harrier,268,5446465,NA,William,524,M,295,291,476,2012-05-10T15:10:00Z,9999-12-31T00:00:00Z,53.28059,6.98661,wing_length: 397 | tarsus_length: 72
LBBG_ZEEBRUGGE,Zeebrugge,Larus fuscus,Lesser Black-backed Gull,153,5331094 ARNHEM,UPAG,Alex,862,M,544,865,706,2013-06-12T00:00:00Z,9999-12-31T00:00:00Z,51.339311,3.17913,ZEEB_APM | Very few data within track session.
LBBG_ZEEBRUGGE,Zeebrugge,Larus fuscus,Lesser Black-backed Gull,1344,5361547,LD (r),Robbert,848,M,15274,5331,11438,2016-05-31T12:00:00Z,2024-06-24T10:10:00Z,51.44898701,3.68968072,VLIS_EPZ
LBBG_ZEEBRUGGE,Zeebrugge,Larus fuscus,Lesser Black-backed Gull,1611,5420250,H6,Luis,724,M,15553,5537,11843,2017-05-23T12:00:00Z,2025-08-25T10:28:00Z,51.43921201,3.70731637,VLIS_EPZ
LBBG_ZEEBRUGGE,Zeebrugge,Larus fuscus,Lesser Black-backed Gull,1342,5420314,LC (r),Mohamed,867,M,15287,5305,11466,2016-05-24T12:00:00Z,2024-07-15T11:38:00Z,51.43924273,3.70772124,VLIS_EPZ
LBBG_ZEEBRUGGE,Zeebrugge,Larus fuscus,Lesser Black-backed Gull,1340,5420613,PF (r),Merel,763,F,15308,5275,11326,2016-05-24T12:00:00Z,2024-07-26T11:21:00Z,51.43924273,3.70772124,VLIS_EPZ
LBBG_ZEEBRUGGE,Zeebrugge,Larus fuscus,Lesser Black-backed Gull,805,5420712,F5,Anita,739,F,14739,5070,962,2014-06-16T00:00:00Z,2022-08-01T00:00:00Z,51.339311,3.17913,ZEEB_KLVL
LBBG_ZEEBRUGGE,Zeebrugge,Larus fuscus,Lesser Black-backed Gull,1264,5423617,M8 (w),Jenna,0,F,15198,5205,11266,2016-05-19T12:00:00Z,2024-05-22T14:48:00Z,51.43924273,3.70772124,VLIS_EPZ
